Sens Factor =-1.804dB, SERNO: 7014696
"Auto-generated 90-degree calibration file for use with nanoAVR DL"
15436.937	-3.2521
15629.106	-3.3431
15823.669	-3.4352
16020.654	-3.5287
16220.091	-3.6233
16422.010	-3.7183
16626.443	-3.8132
16833.422	-3.9075
17042.977	-4.0015
17255.141	-4.0952
17469.945	-4.1890
17687.424	-4.2843
17907.609	-4.3606
18130.537	-4.4420
18356.240	-4.5316
18584.752	-4.6288
18816.107	-4.7299
19050.346	-4.8330
19287.498	-4.9381
19527.604	-5.0453
19770.697	-5.1537
20016.816	-5.2623
